mode,run,seed,hft_frac,n_ticks,shock_tick,shock_dp,speed_multiplier,vstar_postshock,calendar_post_volume,total_executed_volume,total_executed_trades,post_rv,pre_rv,post_rv_per_volume,post_rv_per_trade,post_vol_per_sqrt_volume,equal_volume_vol_ratio,post_window_volume,pre_window_volume,post_window_trades,pre_window_trades,post_window_ticks,pre_window_ticks,target_post_volume,post_volume_error,calendar_style_vol_ratio,spread_ratio,mm_stress_ratio,avg_sub_iters,threshold_hit_rate,book_depleted_rate
event_time,40,4000231,0.0,500,200,-10,2,12.0,3610.0,9657.0,3269.0,0.3021205868831459,0.14200204978661818,8.362042260812231e-05,0.00023621625244968407,0.0006596636698174068,2.1346454130193773,3613.0,3625.0,1279.0,1166.0,193,183,3610.0,3.0,1.3604986907870595,1.1960103755839715,1.0,1.606,1.0,0.0
calendar,41,4100231,0.0,500,200,-10,2,,4677.0,7115.0,2142.0,0.5003118450058809,0.028940123510945586,0.00010775615873484404,0.000384559450427272,0.0006008578226708287,9.07769079716536,4643.0,2438.0,1301.0,833.0,299,200,4677.0,-34.0,3.48741034923383,2.652613455120381,1.0,1.0,1.0,0.0
event_time,41,4100231,0.0,500,200,-10,2,16.0,4677.0,11418.0,4045.0,0.06613325189100819,0.02589895604884874,1.4115955579724266e-05,4.16456246165039e-05,0.00026052269577549935,2.549149556432899,4685.0,4677.0,1588.0,1724.0,208,200,4677.0,8.0,1.6776882395001844,2.205625463988442,1.0,2.046,1.0,0.0
calendar,42,4200231,0.0,500,200,-10,2,,3529.0,5757.0,2032.0,0.027594148215582006,0.017032958798406515,7.845933527319308e-06,2.3484381460069794e-05,0.0001618146365257092,1.0262889624280067,3517.0,2228.0,1175.0,851.0,299,200,3529.0,-12.0,1.4724037363544986,1.6542438365042997,1.0,1.0,1.0,0.0
event_time,42,4200231,0.0,500,200,-10,2,12.0,3529.0,9600.0,3331.0,0.042463627855937575,0.160315526030812,1.2008944529394111e-05,3.286658502781546e-05,0.0002480933252195074,0.2655494977270451,3536.0,3545.0,1292.0,1080.0,195,171,3529.0,7.0,0.5324495999273282,0.5287303855086029,1.0,1.646,1.0,0.0
calendar,43,4300231,0.0,500,200,-10,2,,3877.0,6558.0,2191.0,0.06215321699258319,0.017033126228180064,1.6081039325377282e-05,5.111284292153223e-05,0.0002320604183509225,2.53114190946447,3865.0,2681.0,1216.0,972.0,299,200,3877.0,-12.0,2.880337259523047,3.0575399239600527,0.9266666666666666,1.0,1.0,0.0
event_time,43,4300231,0.0,500,200,-10,2,13.0,3877.0,9826.0,3388.0,0.10303473845200538,0.08481902020026781,2.654166369191277e-05,7.717957936479804e-05,0.000368470797395113,1.2163243786478724,3882.0,3887.0,1335.0,1294.0,196,197,3877.0,5.0,0.9782467314159726,1.1026175293503062,1.0,1.728,1.0,0.0
calendar,44,4400231,0.0,500,200,-10,2,,4394.0,7023.0,2182.0,0.5112362484294397,0.03394445998356783,0.00011674725928966424,0.00040382010144505504,0.0006257053166808645,9.04207994616736,4379.0,2629.0,1266.0,912.0,299,200,4394.0,-15.0,4.114762143885362,4.146631832128358,1.0,1.0,1.0,0.0
event_time,44,4400231,0.0,500,200,-10,2,15.0,4394.0,10815.0,3884.0,0.06825629796839718,0.03842103798694838,1.550222529375362e-05,4.5504198645598116e-05,0.00028119943453654817,1.7297302702114368,4403.0,4287.0,1500.0,1595.0,197,200,4394.0,9.0,1.327578611028049,1.6598039397875748,1.0,2.036,1.0,0.0
calendar,45,4500231,0.0,500,200,-10,2,,4036.0,6644.0,2132.0,0.2425855751190885,0.015976328780320417,6.025473798288338e-05,0.0001950044816069843,0.00044943691854711754,9.836072677751355,4026.0,2608.0,1244.0,884.0,299,200,4036.0,-10.0,4.022310631228388,4.947211471262616,1.0,1.0,1.0,0.0
event_time,45,4500231,0.0,500,200,-10,2,13.0,4036.0,11163.0,3400.0,0.07742419603686364,0.011701994556557153,1.9145449069451937e-05,5.992584832574585e-05,0.000312530050312545,6.6130502825616775,4044.0,4042.0,1292.0,1127.0,197,156,4036.0,8.0,4.667425231997775,6.900334437533964,0.9666666666666667,1.53,1.0,0.0
calendar,46,4600231,0.0,500,200,-10,2,,4093.0,6528.0,2123.0,0.28234868650456957,0.026118458984967053,6.92031094373945e-05,0.00022788433131926518,0.0004817066133910189,6.451741883663688,4080.0,2435.0,1239.0,879.0,299,200,4093.0,-13.0,3.05920127449509,2.584768930033053,1.0,1.0,1.0,0.0
event_time,46,4600231,0.0,500,200,-10,2,14.0,4093.0,10591.0,3713.0,0.12868230052984647,0.025297018683749242,3.139358393018943e-05,9.094155514476782e-05,0.0004020309677498429,5.0905785385219975,4099.0,4102.0,1415.0,1395.0,195,184,4093.0,6.0,1.8204931953304337,1.989336412214581,1.0,1.902,1.0,0.0
calendar,47,4700231,0.0,500,200,-10,2,,3655.0,6389.0,2067.0,0.05475231663116206,0.01837186831514953,1.5012974124256117e-05,4.628260070258839e-05,0.00022422843906871515,2.2341475806089055,3647.0,2734.0,1183.0,881.0,299,200,3655.0,-8.0,1.9781691139045359,2.49083184972504,1.0,1.0,1.0,0.0
event_time,47,4700231,0.0,500,200,-10,2,12.0,3655.0,9539.0,3300.0,0.022676061727651416,0.03875655802053664,6.180447459158195e-06,1.727042020384723e-05,0.00017350121187186817,0.5844517406266181,3669.0,3665.0,1313.0,1253.0,206,180,3655.0,14.0,0.9796710349492845,1.0979703420694034,1.0,1.668,1.0,0.0
calendar,48,4800231,0.0,500,200,-10,2,,3653.0,7763.0,2231.0,0.13260520018381353,0.016672053246578493,3.654042440997893e-05,0.00010869278703591273,0.00035016145378074284,8.028258021171592,3629.0,3663.0,1220.0,843.0,299,163,3653.0,-24.0,2.546821902476438,4.185265268505014,1.0,1.0,1.0,0.0
event_time,48,4800231,0.0,500,200,-10,2,12.0,3653.0,11166.0,3319.0,0.01722377702044527,0.013116045842060614,4.707236135677854e-06,1.3351765132128116e-05,0.0001536818404485563,1.3124655064321635,3659.0,3657.0,1290.0,881.0,198,125,3653.0,6.0,3.915130247715822,7.485229150736994,0.6,1.452,1.0,0.0
calendar,49,4900231,0.0,500,200,-10,2,,3840.0,6323.0,2062.0,0.1193130297363182,0.038337056894518926,3.1135968094028755e-05,9.70024632002587e-05,0.0003232345915490489,2.01660247376221,3832.0,2483.0,1230.0,828.0,299,200,3840.0,-8.0,1.4116745538234852,1.6535455998971986,1.0,1.0,1.0,0.0
event_time,49,4900231,0.0,500,200,-10,2,13.0,3840.0,10605.0,3289.0,0.821259352225905,0.306714663113677,0.0002138139422613655,0.0006687779741253297,0.0010771872455161223,2.6992109395103303,3841.0,3872.0,1228.0,1101.0,185,173,3840.0,1.0,1.1822892195053338,1.2098016293402951,1.0,1.604,1.0,0.0
calendar,0,2231,0.2,500,200,-10,2,,3997.0,7974.0,2409.0,0.056027180396172084,0.01589408752858377,1.4073644912376812e-05,4.254151890369938e-05,0.00021716346796391955,3.5214900956660142,3981.0,3977.0,1317.0,1088.0,299,200,3997.0,-16.0,2.393449984319655,3.0734454178702575,1.0,1.0,1.0,0.0
event_time,0,2231,0.2,500,200,-10,2,13.0,3997.0,10002.0,3521.0,0.03318183165087518,0.05448986129614243,8.278900112493808e-06,2.2727281952654235e-05,0.00020221647966515036,0.6081945141243409,4008.0,4003.0,1460.0,1409.0,203,197,3997.0,11.0,1.4646050311503853,1.2191818992864079,1.0,1.65,1.0,0.0
calendar,1,102231,0.2,500,200,-10,2,,4287.0,6941.0,2220.0,0.11645469059396096,0.03781620875588034,2.7259993116563894e-05,8.619888274904586e-05,0.00030243861616583453,1.9131483306775152,4272.0,2654.0,1351.0,864.0,299,200,4287.0,-15.0,1.5237063928221941,1.1856410127404424,1.0,1.0,1.0,0.0
event_time,1,102231,0.2,500,200,-10,2,14.0,4287.0,10911.0,3651.0,0.12338226755405066,0.02913274083490676,2.8733644050780312e-05,8.652332928054043e-05,0.0003818791248132403,4.243065187491004,4294.0,4302.0,1426.0,1485.0,198,197,4287.0,7.0,2.246565613169305,1.7801725639021393,1.0,1.626,1.0,0.0
calendar,2,202231,0.2,500,200,-10,2,,4570.0,7267.0,2378.0,0.23692954379450573,0.01458072945524579,5.192407271411478e-05,0.00017446947260272883,0.0004173224524046327,9.604402758910709,4563.0,2697.0,1358.0,1018.0,299,200,4570.0,-7.0,4.377195645714271,3.9714286408201542,1.0,1.0,1.0,0.0
event_time,2,202231,0.2,500,200,-10,2,15.0,4570.0,11199.0,3674.0,0.5039475006634355,0.11839770885101465,0.0001097207708825246,0.00033507147650494384,0.0007328172579437578,4.136849500770523,4593.0,4464.0,1504.0,1492.0,205,200,4570.0,23.0,1.6323662115850528,1.1567967979871712,1.0,1.722,1.0,0.0
calendar,3,302231,0.2,500,200,-10,2,,4426.0,8012.0,2431.0,0.2328267774287283,0.010560342523187577,5.2675741499712285e-05,0.00016762186999908445,0.0004199892944969633,17.887217621932685,4420.0,3586.0,1389.0,1040.0,299,200,4426.0,-6.0,7.744806229043628,8.318286255661382,1.0,1.0,1.0,0.0
event_time,3,302231,0.2,500,200,-10,2,15.0,4426.0,11356.0,3900.0,0.03299179672691052,0.08385807811666106,7.427239245139694e-06,2.1107995346711786e-05,0.00019451449207346275,0.3935127415139533,4442.0,4443.0,1563.0,1504.0,197,196,4426.0,16.0,0.8609843831403092,0.9076833225206579,1.0,1.834,1.0,0.0
calendar,4,402231,0.2,500,200,-10,2,,3988.0,6630.0,2260.0,0.03893978636454566,0.016099642973464258,9.810981699306037e-06,3.0232753388622407e-05,0.00018141654194046817,1.6100114417840923,3969.0,2642.0,1288.0,967.0,299,200,3988.0,-19.0,2.294453956960075,2.3464642496011945,0.9633333333333334,1.0,1.0,0.0
event_time,4,402231,0.2,500,200,-10,2,13.0,3988.0,11075.0,3459.0,0.15119804661687228,0.02112180277264656,3.790374695835354e-05,0.00012589346096325752,0.00046086101750379574,7.17274228690779,3989.0,3997.0,1201.0,1250.0,179,171,3988.0,1.0,2.815483873006047,4.429343863627966,1.0,1.488,1.0,0.0
calendar,5,502231,0.2,500,200,-10,2,,4790.0,7137.0,2291.0,0.6233676777147408,0.01394551743068702,0.00013057555042202362,0.000450735847949921,0.0006616248108170435,21.97557507543247,4774.0,2347.0,1383.0,904.0,299,200,4790.0,-16.0,6.135746019737739,7.9331406780746985,1.0,1.0,1.0,0.0
event_time,5,502231,0.2,500,200,-10,2,16.0,4790.0,11809.0,3983.0,0.17686767179742802,0.028815866768875334,3.680142983716771e-05,0.00011158843646525427,0.0004264837076615554,6.026746318419234,4806.0,4719.0,1585.0,1645.0,203,200,4790.0,16.0,3.665370281611584,2.542045171026188,1.0,1.872,1.0,0.0
calendar,6,602231,0.2,500,200,-10,2,,4458.0,7031.0,2267.0,0.19195797666204634,0.016832705193739066,4.3107562690780674e-05,0.00014378874656333058,0.000380217477865462,6.589299852430453,4453.0,2573.0,1335.0,927.0,299,200,4458.0,-5.0,3.115678093235461,2.919456199200073,1.0,1.0,1.0,0.0
event_time,6,602231,0.2,500,200,-10,2,15.0,4458.0,11518.0,3677.0,0.22645913365098422,0.22545356285894855,5.068467628714956e-05,0.00015792129264364312,0.000509889317516939,1.0046850045969171,4468.0,4469.0,1434.0,1365.0,195,188,4458.0,10.0,1.0921650379319623,1.0432971916211318,1.0,1.642,1.0,0.0
calendar,7,702231,0.2,500,200,-10,2,,4174.0,7003.0,2306.0,0.14569811354313134,0.036979074944793064,3.498153986629804e-05,0.00010642667168965035,0.00034253653930786833,2.6761829185445967,4165.0,2829.0,1369.0,935.0,299,200,4174.0,-9.0,1.6353116266447956,1.4705477845201596,1.0,1.0,1.0,0.0
event_time,7,702231,0.2,500,200,-10,2,14.0,4174.0,10942.0,3555.0,0.3753624099562598,0.058828523567075894,8.975667382980865e-05,0.00030393717405365165,0.0006998062884966403,6.383670264416081,4182.0,4184.0,1235.0,1406.0,184,193,4174.0,8.0,2.561701308112013,2.559290326479563,1.0,1.588,1.0,0.0
calendar,8,802231,0.2,500,200,-10,2,,4441.0,7546.0,2402.0,0.6334271618303876,0.014310977981710982,0.00014295354588814886,0.00045537538593126356,0.0006920795889092674,31.01609577241882,4431.0,3105.0,1391.0,1008.0,299,199,4441.0,-10.0,4.183474482681935,3.4089718989323017,1.0,1.0,1.0,0.0
event_time,8,802231,0.2,500,200,-10,2,15.0,4441.0,12645.0,3815.0,0.3530992124255581,0.018032514076019742,7.934813762372092e-05,0.000253845587653169,0.0006529703741990573,19.590048287037522,4450.0,4452.0,1391.0,1149.0,187,150,4441.0,9.0,5.280273216737335,6.013331628272796,0.8833333333333333,1.576,1.0,0.0
calendar,9,902231,0.2,500,200,-10,2,,4294.0,7070.0,2278.0,0.3302365237985576,0.03521712382896751,7.728446613586652e-05,0.0002515129655739205,0.0005090840709388787,6.091969978121485,4273.0,2776.0,1313.0,959.0,299,200,4294.0,-21.0,2.6230973231580785,3.0915993883004345,1.0,1.0,1.0,0.0
event_time,9,902231,0.2,500,200,-10,2,14.0,4294.0,12876.0,3550.0,0.10616747205748532,0.013423163783449783,2.464425999477375e-05,8.135438471837956e-05,0.0003626122315280587,7.889075407747889,4308.0,4297.0,1305.0,908.0,188,128,4294.0,14.0,4.235811599625997,6.442782747491769,0.9433333333333334,1.452,1.0,0.0
calendar,10,1002231,0.2,500,200,-10,2,,4239.0,6913.0,2273.0,0.10608970644348764,0.025346648213622192,2.5086239404939144e-05,7.970676667429574e-05,0.00029003477877641,2.646527324900564,4229.0,2674.0,1331.0,936.0,299,200,4239.0,-10.0,2.170172095832104,2.351353833885021,1.0,1.0,1.0,0.0
event_time,10,1002231,0.2,500,200,-10,2,14.0,4239.0,10715.0,3577.0,0.12688918263798304,0.04617546218203768,2.982119450951423e-05,8.917019159380396e-05,0.0003889099938261843,2.7492700088824003,4255.0,4257.0,1423.0,1354.0,198,199,4239.0,16.0,1.28255316086557,1.4831829379765336,1.0,1.696,1.0,0.0
calendar,11,1102231,0.2,500,200,-10,2,,4059.0,7161.0,2288.0,0.11812360800437599,0.05597392429360338,2.9187943663053122e-05,8.88815711093875e-05,0.000312775130668692,1.6175566992624957,4047.0,3102.0,1329.0,954.0,299,200,4059.0,-12.0,1.1033086817302191,0.9162384977707082,1.0,1.0,1.0,0.0
event_time,11,1102231,0.2,500,200,-10,2,14.0,4059.0,11364.0,3574.0,0.586051766421654,0.026924077475773245,0.00014392233949451228,0.0005030487265421923,0.0009036076268652641,21.879080036447796,4072.0,4093.0,1165.0,1373.0,177,178,4059.0,13.0,4.019915153790677,4.468709986890122,1.0,1.586,1.0,0.0
calendar,12,1202231,0.2,500,200,-10,2,,4146.0,6902.0,2283.0,0.27990272491352275,0.059140549191592395,6.76256885512256e-05,0.00020826095603684728,0.00047616778289049115,3.1514145794975983,4139.0,2756.0,1344.0,936.0,299,200,4146.0,-7.0,2.2907965371073695,2.0441844467052777,1.0,1.0,1.0,0.0
event_time,12,1202231,0.2,500,200,-10,2,14.0,4146.0,11012.0,3549.0,0.1557059538572243,0.15524460050040886,3.750143397331992e-05,0.00011145737570309543,0.00043853626729716677,1.001763939175669,4152.0,4147.0,1397.0,1269.0,196,183,4146.0,6.0,1.1966610814073013,0.9274246197819586,1.0,1.574,1.0,0.0
calendar,13,1302231,0.2,500,200,-10,2,,3895.0,6701.0,2276.0,0.07883575069375864,0.026483014765331152,2.030802439303417e-05,6.004246054360902e-05,0.00026086965392332944,2.1517304926966294,3882.0,2806.0,1313.0,960.0,299,200,3895.0,-13.0,1.5919460446439748,1.399988376547079,1.0,1.0,1.0,0.0
event_time,13,1302231,0.2,500,200,-10,2,13.0,3895.0,10691.0,3344.0,0.30517192024878104,0.05170764470951294,7.82692793661916e-05,0.0002513771995459481,0.0006483274613668416,5.92306357606372,3899.0,3913.0,1214.0,1222.0,187,179,3895.0,4.0,2.6808199533146926,2.386522869687113,1.0,1.448,1.0,0.0
calendar,14,1402231,0.2,500,200,-10,2,,4318.0,6857.0,2309.0,0.2543020284204995,0.03720093333989841,5.894808261949455e-05,0.00018242613229591068,0.00044461254354368005,4.023263883954972,4314.0,2539.0,1394.0,914.0,299,200,4318.0,-4.0,2.113056793977506,2.1831943709935113,1.0,1.0,1.0,0.0
event_time,14,1402231,0.2,500,200,-10,2,14.0,4318.0,10987.0,3671.0,0.08203584240780143,0.04036543334458074,1.893280461754014e-05,5.859703029128673e-05,0.00031457994534445717,2.021541017339567,4333.0,4310.0,1400.0,1507.0,192,200,4318.0,15.0,1.730843549038825,2.1397628569156084,1.0,1.636,1.0,0.0
calendar,15,1502231,0.2,500,200,-10,2,,4511.0,7599.0,2348.0,0.2702669931637354,0.04756023188681934,5.9979359335050027e-05,0.00019167871855584073,0.0004482078263207105,3.894351273173836,4506.0,3088.0,1410.0,936.0,299,200,4511.0,-5.0,2.043961908277085,1.3468266878234711,1.0,1.0,1.0,0.0
event_time,15,1502231,0.2,500,200,-10,2,15.0,4511.0,11416.0,3836.0,0.12758262588311195,0.05880683123847358,2.8270025677622855e-05,8.157456897897184e-05,0.0003749362071160899,2.1762505085801065,4513.0,4527.0,1564.0,1535.0,202,200,4511.0,2.0,1.2603237283488307,1.2426309535627662,1.0,1.738,1.0,0.0
calendar,16,1602231,0.2,500,200,-10,2,,3950.0,6738.0,2272.0,0.04281501606464542,0.02306178055910868,1.0863997986461665e-05,3.3319078649529507e-05,0.00019093380424519825,1.3133774578648325,3941.0,2788.0,1285.0,982.0,299,200,3950.0,-9.0,1.3996007785561466,1.5561832652522483,1.0,1.0,1.0,0.0
event_time,16,1602231,0.2,500,200,-10,2,13.0,3950.0,10646.0,3387.0,0.1173180981550148,0.12352072631221048,2.9655737652935997e-05,9.223120924136384e-05,0.00040326862460533845,0.9512252098906514,3956.0,3962.0,1272.0,1220.0,183,186,3950.0,6.0,1.0198489910750004,1.1116573137382946,1.0,1.508,1.0,0.0
calendar,17,1702231,0.2,500,200,-10,2,,4928.0,8212.0,2450.0,0.97669491048655,0.021290407959135456,0.00019831368740843655,0.000676850249817429,0.0008152218228494863,30.58945841918804,4925.0,3284.0,1443.0,1004.0,299,200,4928.0,-3.0,5.0315897576047535,5.375431139857351,1.0,1.0,1.0,0.0
event_time,17,1702231,0.2,500,200,-10,2,16.0,4928.0,11966.0,3814.0,0.08899920310899709,0.07315598649324297,1.8048915657878137e-05,5.555505812047259e-05,0.0002950222883756724,1.1840007183573156,4931.0,4799.0,1602.0,1579.0,208,200,4928.0,3.0,1.8645965986972013,1.9104140542053032,1.0,1.75,1.0,0.0
calendar,18,1802231,0.2,500,200,-10,2,,4131.0,7199.0,2307.0,0.1619683329844272,0.0495647647622275,3.9370037186297326e-05,0.00012411366512216643,0.00036328762136884614,2.4369583350271853,4114.0,3068.0,1305.0,998.0,299,200,4131.0,-17.0,1.5711530476314302,1.9160891589822484,1.0,1.0,1.0,0.0
event_time,18,1802231,0.2,500,200,-10,2,14.0,4131.0,10759.0,3855.0,0.02459527266359169,0.03074327920200936,5.938018508834305e-06,1.688076366753033e-05,0.00017660350914704376,0.8015661999892322,4142.0,4150.0,1457.0,1502.0,191,195,4131.0,11.0,1.1118447612515456,1.1241525969034059,1.0,1.782,1.0,0.0
calendar,19,1902231,0.2,500,200,-10,2,,4367.0,7358.0,2329.0,0.12235125293913468,0.027737354799778673,2.8068651741026537e-05,8.827651727210294e-05,0.00030683576538067576,3.026724390645485,4359.0,2991.0,1386.0,940.0,299,200,4367.0,-8.0,1.503324200763844,1.8245546558445023,1.0,1.0,1.0,0.0
event_time,19,1902231,0.2,500,200,-10,2,15.0,4367.0,11798.0,3605.0,1.3025295749198198,0.09631219822525913,0.0002973133017392878,0.0009882621964490287,0.0012729897024138686,13.480817110913245,4381.0,4367.0,1318.0,1324.0,184,184,4367.0,14.0,2.911607001209783,2.6915142549781996,1.0,1.656,1.0,0.0
calendar,20,2002231,0.2,500,200,-10,2,,4177.0,7560.0,2379.0,0.1738179731805986,0.029541793437694443,4.184351785763086e-05,0.0001308870279974387,0.00037444391357389597,4.791740386393926,4154.0,3383.0,1328.0,1043.0,299,200,4177.0,-23.0,2.322988593835457,2.9731997353513306,1.0,1.0,1.0,0.0
event_time,20,2002231,0.2,500,200,-10,2,14.0,4177.0,11469.0,3647.0,0.12496845851482873,0.02534275057275474,2.9882462581259856e-05,8.571224863842849e-05,0.0003906359591233069,4.999521254917962,4182.0,4240.0,1458.0,1185.0,196,161,4177.0,5.0,2.2231467837163637,2.6412459991823507,1.0,1.616,1.0,0.0
calendar,21,2102231,0.2,500,200,-10,2,,4491.0,8142.0,2440.0,0.5277800541631217,0.043497299696120914,0.00011770295587937593,0.0003835610858743617,0.0006281559237893881,9.879543301482519,4484.0,3651.0,1376.0,1060.0,299,200,4491.0,-7.0,2.5366955495735626,1.7903150944590038,1.0,1.0,1.0,0.0
event_time,21,2102231,0.2,500,200,-10,2,15.0,4491.0,11291.0,3797.0,0.09960771314821683,0.0660960948108543,2.217446864385949e-05,6.869497458497712e-05,0.0003353939678321683,1.5073489762057855,4492.0,4493.0,1450.0,1524.0,198,198,4491.0,1.0,1.248404481381331,1.1758629664576705,1.0,1.8,1.0,0.0
calendar,22,2202231,0.2,500,200,-10,2,,4011.0,6610.0,2147.0,0.10168524221793902,0.020759572488969147,2.5459499804191044e-05,8.213670615342409e-05,0.00029228196143413183,3.1874082061265194,3994.0,2599.0,1238.0,904.0,299,200,4011.0,-17.0,1.8425246515087355,1.751493061973251,1.0,1.0,1.0,0.0
event_time,22,2202231,0.2,500,200,-10,2,13.0,4011.0,10731.0,3514.0,0.1243692691450782,0.03573215357625877,3.099159460380718e-05,9.847131365406034e-05,0.0004125180594428269,3.4858017845871148,4013.0,4019.0,1263.0,1382.0,183,188,4011.0,2.0,1.9145562062328374,2.150632857646128,1.0,1.644,1.0,0.0
calendar,23,2302231,0.2,500,200,-10,2,,4211.0,6902.0,2381.0,0.04314482992552967,0.01622020215530018,1.0309397831667783e-05,3.165431395856909e-05,0.00018561860908923488,1.7103723305532774,4185.0,2691.0,1363.0,1010.0,299,200,4211.0,-26.0,2.0813865883419798,2.6088915388979226,1.0,1.0,1.0,0.0
event_time,23,2302231,0.2,500,200,-10,2,14.0,4211.0,11190.0,3704.0,0.06881686291593256,0.05201823152253553,1.6284160652137378e-05,5.001225502611378e-05,0.00029487338237681556,1.3219981310088582,4226.0,4223.0,1376.0,1418.0,188,194,4211.0,15.0,1.5829884895919093,1.6002426955230213,1.0,1.686,1.0,0.0
calendar,24,2402231,0.2,500,200,-10,2,,4072.0,7115.0,2412.0,0.14647895340442746,0.01465183560063953,3.608744848593926e-05,0.00011190141589337468,0.0003479697718486917,7.4949027499961085,4059.0,3043.0,1309.0,1100.0,299,200,4072.0,-13.0,4.278745180351214,3.342740075651201,1.0,1.0,1.0,0.0
event_time,24,2402231,0.2,500,200,-10,2,14.0,4072.0,11189.0,3586.0,0.03830117661044451,0.02141364096898855,9.392147280638673e-06,2.95990545675769e-05,0.0002253104480796442,1.7969676479738668,4078.0,4097.0,1294.0,1279.0,186,172,4072.0,6.0,5.3207166822787,3.0950326200749223,1.0,1.566,1.0,0.0
calendar,25,2502231,0.2,500,200,-10,2,,3927.0,7212.0,2323.0,0.07195822853072328,0.03871992993547164,1.8380135001461887e-05,5.484621077036836e-05,0.00024817691005699246,1.5593710644077097,3915.0,3285.0,1312.0,1007.0,299,200,3927.0,-12.0,1.4216908695000363,1.5887615356937221,1.0,1.0,1.0,0.0
event_time,25,2502231,0.2,500,200,-10,2,13.0,3927.0,10509.0,3375.0,0.17796466916188686,0.06647835567668633,4.5272111208823925e-05,0.00014917407306109544,0.0004915867974737559,2.6879276798153855,3931.0,3947.0,1193.0,1295.0,188,184,3927.0,4.0,1.8340673025981735,1.8000415208110736,1.0,1.578,1.0,0.0
calendar,26,2602231,0.2,500,200,-10,2,,4717.0,7220.0,2261.0,0.23080363709240853,0.029371650100025192,4.8992493545406185e-05,0.0001643900549091229,0.00040540579297811835,4.1750531712172485,4711.0,2503.0,1404.0,855.0,299,200,4717.0,-6.0,3.0531708995494937,2.684229175058935,1.0,1.0,1.0,0.0
event_time,26,2602231,0.2,500,200,-10,2,16.0,4717.0,11824.0,3896.0,0.22089344510393813,0.04567155643879623,4.6730155511727974e-05,0.00014475324056614555,0.0004856054158488659,4.839633897198333,4727.0,4730.0,1526.0,1553.0,199,196,4717.0,10.0,1.7602729224370988,2.0557948790071463,1.0,1.784,1.0,0.0
calendar,27,2702231,0.2,500,200,-10,2,,4376.0,9309.0,2533.0,0.08542765176625589,0.015225143673974269,1.957553890152518e-05,6.244711386422214e-05,0.00025594382720754813,5.643100473205507,4364.0,4389.0,1368.0,1017.0,299,175,4376.0,-12.0,2.407746326080884,5.401977301264937,0.6933333333333334,1.0,1.0,0.0
event_time,27,2702231,0.2,500,200,-10,2,15.0,4376.0,12400.0,3642.0,0.40917759201203835,0.07288781815728612,9.331301984311023e-05,0.00030858038613275894,0.0007137300356911348,5.62660136974563,4385.0,4395.0,1326.0,1234.0,184,169,4376.0,9.0,2.5839086995643825,2.929383253516177,1.0,1.624,1.0,0.0
calendar,28,2802231,0.2,500,200,-10,2,,3673.0,6390.0,2261.0,0.033569356519118555,0.040606010110487034,9.174462016703623e-06,2.468335038170482e-05,0.00017514659276317776,0.6138749304268097,3659.0,2717.0,1360.0,898.0,299,200,3673.0,-14.0,0.8708086854832888,0.7954005058145414,1.0,1.0,1.0,0.0
event_time,28,2802231,0.2,500,200,-10,2,12.0,3673.0,10373.0,3342.0,0.6353669767430223,0.02504655142367835,0.00017190664955168354,0.0005776063424936566,0.0009960662625234699,25.33312228328819,3696.0,3691.0,1100.0,1263.0,174,177,3673.0,23.0,9.002804148435748,7.374116980248067,0.9633333333333334,1.402,1.0,0.0
calendar,29,2902231,0.2,500,200,-10,2,,4403.0,6945.0,2305.0,0.42037304733174435,0.013916713791517741,9.59974988197635e-05,0.0003102384113149405,0.0005674455032335993,17.53471409143512,4379.0,2542.0,1355.0,945.0,299,200,4403.0,-24.0,4.317184315055932,5.546460981079128,1.0,1.0,1.0,0.0
event_time,29,2902231,0.2,500,200,-10,2,15.0,4403.0,11416.0,3723.0,0.1768642488343497,0.05953727673905693,3.986122353715342e-05,0.00013120493236969564,0.000462770356553852,2.9512310600440976,4437.0,4408.0,1348.0,1545.0,187,200,4403.0,34.0,1.9656289859541154,2.902545540858893,1.0,1.73,1.0,0.0
calendar,30,3002231,0.2,500,200,-10,2,,4327.0,7190.0,2307.0,0.21265149439589798,0.031497427999157064,4.935054406959804e-05,0.00015787044869777133,0.0004068408269421882,4.485781976618746,4309.0,2863.0,1347.0,954.0,299,200,4327.0,-18.0,1.7451539668593505,1.4932015667223246,1.0,1.0,1.0,0.0
event_time,30,3002231,0.2,500,200,-10,2,14.0,4327.0,11129.0,3558.0,0.032812819857497885,0.08479379452159509,7.55707504778855e-06,2.4109345964362883e-05,0.00020118145413492542,0.38688280537601216,4342.0,4341.0,1361.0,1343.0,187,194,4327.0,15.0,0.8905819635808498,0.8351156947738185,1.0,1.606,1.0,0.0
calendar,31,3102231,0.2,500,200,-10,2,,4187.0,8159.0,2429.0,0.1230123500700839,0.014915850062026486,2.9386610145743885e-05,9.340345487477897e-05,0.00031401750709789616,7.825473166512716,4186.0,3972.0,1317.0,1111.0,299,200,4187.0,-1.0,2.658966529903273,3.1876145968376823,0.9533333333333334,1.0,1.0,0.0
event_time,31,3102231,0.2,500,200,-10,2,14.0,4187.0,10819.0,3590.0,0.049991961044267244,0.03273964988214522,1.1908518590821163e-05,3.586223891267377e-05,0.00024388569153793382,1.5229533957342147,4198.0,4187.0,1394.0,1350.0,201,183,4187.0,11.0,1.2816755666939266,1.2630806540490989,1.0,1.674,1.0,0.0
